GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,BTBGA,NAME_E,AH53E001
G26000909603001,2013-2017,,,Michigan,26,Antrim County,9,,,960300,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 9603, Antrim County, Michigan",116000
G26000909603002,2013-2017,,,Michigan,26,Antrim County,9,,,960300,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 9603, Antrim County, Michigan",87200
G26000909603003,2013-2017,,,Michigan,26,Antrim County,9,,,960300,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 9603, Antrim County, Michigan",261800
G26000909604001,2013-2017,,,Michigan,26,Antrim County,9,,,960400,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 9604, Antrim County, Michigan",148100
G26000909604002,2013-2017,,,Michigan,26,Antrim County,9,,,960400,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 9604, Antrim County, Michigan",189900
G26000909604003,2013-2017,,,Michigan,26,Antrim County,9,,,960400,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 9604, Antrim County, Michigan",148200
G26000909605001,2013-2017,,,Michigan,26,Antrim County,9,,,960500,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 9605, Antrim County, Michigan",300600
G26000909605002,2013-2017,,,Michigan,26,Antrim County,9,,,960500,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 9605, Antrim County, Michigan",166800
G26000909605003,2013-2017,,,Michigan,26,Antrim County,9,,,960500,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 9605, Antrim County, Michigan",249500
G26000909606001,2013-2017,,,Michigan,26,Antrim County,9,,,960600,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 9606, Antrim County, Michigan",393000
G26000909606002,2013-2017,,,Michigan,26,Antrim County,9,,,960600,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 9606, Antrim County, Michigan",201800
G26000909606003,2013-2017,,,Michigan,26,Antrim County,9,,,960600,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 9606, Antrim County, Michigan",232100
G26000909606004,2013-2017,,,Michigan,26,Antrim County,9,,,960600,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 9606, Antrim County, Michigan",277500
G26000909607001,2013-2017,,,Michigan,26,Antrim County,9,,,960700,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 9607, Antrim County, Michigan",86900
G26000909607002,2013-2017,,,Michigan,26,Antrim County,9,,,960700,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 9607, Antrim County, Michigan",84000
G26000909607003,2013-2017,,,Michigan,26,Antrim County,9,,,960700,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 9607, Antrim County, Michigan",70300
G26000909607004,2013-2017,,,Michigan,26,Antrim County,9,,,960700,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 9607, Antrim County, Michigan",68800
G26000909900000,2013-2017,,,Michigan,26,Antrim County,9,,,990000,0,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 0, Census Tract 9900, Antrim County, Michigan",
G26001109701001,2013-2017,,,Michigan,26,Arenac County,11,,,970100,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 9701, Arenac County, Michigan",150300
G26001109701002,2013-2017,,,Michigan,26,Arenac County,11,,,970100,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 9701, Arenac County, Michigan",74100
G26001109701003,2013-2017,,,Michigan,26,Arenac County,11,,,970100,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 9701, Arenac County, Michigan",87700
G26001109702001,2013-2017,,,Michigan,26,Arenac County,11,,,970200,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 9702, Arenac County, Michigan",76900
G26001109702002,2013-2017,,,Michigan,26,Arenac County,11,,,970200,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 9702, Arenac County, Michigan",90400
G26001109702003,2013-2017,,,Michigan,26,Arenac County,11,,,970200,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 9702, Arenac County, Michigan",86400
G26001109703001,2013-2017,,,Michigan,26,Arenac County,11,,,970300,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 9703, Arenac County, Michigan",92500
G26001109703002,2013-2017,,,Michigan,26,Arenac County,11,,,970300,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 9703, Arenac County, Michigan",87500
G26001109703003,2013-2017,,,Michigan,26,Arenac County,11,,,970300,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 9703, Arenac County, Michigan",85400
G26001109704001,2013-2017,,,Michigan,26,Arenac County,11,,,970400,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 9704, Arenac County, Michigan",99700
G26001109704002,2013-2017,,,Michigan,26,Arenac County,11,,,970400,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 9704, Arenac County, Michigan",81900
G26001109704003,2013-2017,,,Michigan,26,Arenac County,11,,,970400,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 9704, Arenac County, Michigan",117700
G26001109705001,2013-2017,,,Michigan,26,Arenac County,11,,,970500,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 9705, Arenac County, Michigan",89300
G26001109705002,2013-2017,,,Michigan,26,Arenac County,11,,,970500,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 9705, Arenac County, Michigan",89900
G26001109705003,2013-2017,,,Michigan,26,Arenac County,11,,,970500,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 9705, Arenac County, Michigan",87500
G26001109705004,2013-2017,,,Michigan,26,Arenac County,11,,,970500,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 9705, Arenac County, Michigan",72600
G26001109705005,2013-2017,,,Michigan,26,Arenac County,11,,,970500,5,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 9705, Arenac County, Michigan",88500
G26001109900000,2013-2017,,,Michigan,26,Arenac County,11,,,990000,0,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 0, Census Tract 9900, Arenac County, Michigan",
G26001109901000,2013-2017,,,Michigan,26,Arenac County,11,,,990100,0,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 0, Census Tract 9901, Arenac County, Michigan",
G26001300001001,2013-2017,,,Michigan,26,Baraga County,13,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 1, Baraga County, Michigan",116500
G26001300001002,2013-2017,,,Michigan,26,Baraga County,13,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 1, Baraga County, Michigan",111800
G26001300001003,2013-2017,,,Michigan,26,Baraga County,13,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 1, Baraga County, Michigan",90400
G26001300001004,2013-2017,,,Michigan,26,Baraga County,13,,,100,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 1, Baraga County, Michigan",61000
G26001300002001,2013-2017,,,Michigan,26,Baraga County,13,,,200,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2, Baraga County, Michigan",116700
G26001300002002,2013-2017,,,Michigan,26,Baraga County,13,,,200,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2, Baraga County, Michigan",125000
G26001300002003,2013-2017,,,Michigan,26,Baraga County,13,,,200,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2, Baraga County, Michigan",83700
G26001309901000,2013-2017,,,Michigan,26,Baraga County,13,,,990100,0,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 0, Census Tract 9901, Baraga County, Michigan",
G26001500101001,2013-2017,,,Michigan,26,Barry County,15,,,10100,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 101, Barry County, Michigan",135200
G26001500101002,2013-2017,,,Michigan,26,Barry County,15,,,10100,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 101, Barry County, Michigan",115800
G26001500101003,2013-2017,,,Michigan,26,Barry County,15,,,10100,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 101, Barry County, Michigan",140400
G26001500101004,2013-2017,,,Michigan,26,Barry County,15,,,10100,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 101, Barry County, Michigan",40500
G26001500101005,2013-2017,,,Michigan,26,Barry County,15,,,10100,5,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 101, Barry County, Michigan",65700
G26001500102001,2013-2017,,,Michigan,26,Barry County,15,,,10200,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 102, Barry County, Michigan",161700
G26001500102002,2013-2017,,,Michigan,26,Barry County,15,,,10200,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 102, Barry County, Michigan",166700
G26001500102003,2013-2017,,,Michigan,26,Barry County,15,,,10200,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 102, Barry County, Michigan",150000
G26001500103001,2013-2017,,,Michigan,26,Barry County,15,,,10300,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 103, Barry County, Michigan",262600
G26001500103002,2013-2017,,,Michigan,26,Barry County,15,,,10300,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 103, Barry County, Michigan",189700
G26001500103003,2013-2017,,,Michigan,26,Barry County,15,,,10300,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 103, Barry County, Michigan",122200
G26001500103004,2013-2017,,,Michigan,26,Barry County,15,,,10300,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 103, Barry County, Michigan",108400
G26001500104011,2013-2017,,,Michigan,26,Barry County,15,,,10401,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 104.01, Barry County, Michigan",117200
G26001500104012,2013-2017,,,Michigan,26,Barry County,15,,,10401,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 104.01, Barry County, Michigan",229400
G26001500104021,2013-2017,,,Michigan,26,Barry County,15,,,10402,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 104.02, Barry County, Michigan",185800
G26001500104022,2013-2017,,,Michigan,26,Barry County,15,,,10402,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 104.02, Barry County, Michigan",150200
G26001500104023,2013-2017,,,Michigan,26,Barry County,15,,,10402,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 104.02, Barry County, Michigan",258500
G26001500105001,2013-2017,,,Michigan,26,Barry County,15,,,10500,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 105, Barry County, Michigan",229300
G26001500105002,2013-2017,,,Michigan,26,Barry County,15,,,10500,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 105, Barry County, Michigan",165800
G26001500105003,2013-2017,,,Michigan,26,Barry County,15,,,10500,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 105, Barry County, Michigan",172300
G26001500106001,2013-2017,,,Michigan,26,Barry County,15,,,10600,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 106, Barry County, Michigan",136100
G26001500106002,2013-2017,,,Michigan,26,Barry County,15,,,10600,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 106, Barry County, Michigan",159000
G26001500106003,2013-2017,,,Michigan,26,Barry County,15,,,10600,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 106, Barry County, Michigan",236200
G26001500106004,2013-2017,,,Michigan,26,Barry County,15,,,10600,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 106, Barry County, Michigan",180800
G26001500106005,2013-2017,,,Michigan,26,Barry County,15,,,10600,5,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 106, Barry County, Michigan",119200
G26001500106006,2013-2017,,,Michigan,26,Barry County,15,,,10600,6,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 6, Census Tract 106, Barry County, Michigan",145000
G26001500107001,2013-2017,,,Michigan,26,Barry County,15,,,10700,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 107, Barry County, Michigan",148300
G26001500107002,2013-2017,,,Michigan,26,Barry County,15,,,10700,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 107, Barry County, Michigan",116500
G26001500107003,2013-2017,,,Michigan,26,Barry County,15,,,10700,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 107, Barry County, Michigan",159000
G26001500107004,2013-2017,,,Michigan,26,Barry County,15,,,10700,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 107, Barry County, Michigan",115300
G26001500107005,2013-2017,,,Michigan,26,Barry County,15,,,10700,5,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 107, Barry County, Michigan",170600
G26001500108001,2013-2017,,,Michigan,26,Barry County,15,,,10800,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 108, Barry County, Michigan",157000
G26001500108002,2013-2017,,,Michigan,26,Barry County,15,,,10800,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 108, Barry County, Michigan",156500
G26001500113001,2013-2017,,,Michigan,26,Barry County,15,,,11300,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 113, Barry County, Michigan",124500
G26001500113002,2013-2017,,,Michigan,26,Barry County,15,,,11300,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 113, Barry County, Michigan",83100
G26001500113003,2013-2017,,,Michigan,26,Barry County,15,,,11300,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 113, Barry County, Michigan",84000
G26001500113004,2013-2017,,,Michigan,26,Barry County,15,,,11300,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 113, Barry County, Michigan",72800
G26001500113005,2013-2017,,,Michigan,26,Barry County,15,,,11300,5,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 113, Barry County, Michigan",88500
G26001500113006,2013-2017,,,Michigan,26,Barry County,15,,,11300,6,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 6, Census Tract 113, Barry County, Michigan",151300
G26001500114001,2013-2017,,,Michigan,26,Barry County,15,,,11400,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 114, Barry County, Michigan",158600
G26001500114002,2013-2017,,,Michigan,26,Barry County,15,,,11400,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 114, Barry County, Michigan",173300
G26001500114003,2013-2017,,,Michigan,26,Barry County,15,,,11400,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 114, Barry County, Michigan",121900
G26001500114004,2013-2017,,,Michigan,26,Barry County,15,,,11400,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 114, Barry County, Michigan",100500
G26001500114005,2013-2017,,,Michigan,26,Barry County,15,,,11400,5,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 114, Barry County, Michigan",173600
G26001702803001,2013-2017,,,Michigan,26,Bay County,17,,,280300,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2803, Bay County, Michigan",69000
G26001702804001,2013-2017,,,Michigan,26,Bay County,17,,,280400,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2804, Bay County, Michigan",71000
G26001702804002,2013-2017,,,Michigan,26,Bay County,17,,,280400,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2804, Bay County, Michigan",73700
G26001702804003,2013-2017,,,Michigan,26,Bay County,17,,,280400,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2804, Bay County, Michigan",68100
G26001702804004,2013-2017,,,Michigan,26,Bay County,17,,,280400,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 2804, Bay County, Michigan",63000
G26001702805001,2013-2017,,,Michigan,26,Bay County,17,,,280500,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2805, Bay County, Michigan",73800
G26001702805002,2013-2017,,,Michigan,26,Bay County,17,,,280500,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2805, Bay County, Michigan",95300
G26001702805003,2013-2017,,,Michigan,26,Bay County,17,,,280500,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2805, Bay County, Michigan",107600
G26001702805004,2013-2017,,,Michigan,26,Bay County,17,,,280500,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 2805, Bay County, Michigan",80300
G26001702806001,2013-2017,,,Michigan,26,Bay County,17,,,280600,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2806, Bay County, Michigan",59100
G26001702806002,2013-2017,,,Michigan,26,Bay County,17,,,280600,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2806, Bay County, Michigan",65300
G26001702806003,2013-2017,,,Michigan,26,Bay County,17,,,280600,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2806, Bay County, Michigan",60300
G26001702807001,2013-2017,,,Michigan,26,Bay County,17,,,280700,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2807, Bay County, Michigan",50100
G26001702807002,2013-2017,,,Michigan,26,Bay County,17,,,280700,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2807, Bay County, Michigan",53000
G26001702807003,2013-2017,,,Michigan,26,Bay County,17,,,280700,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2807, Bay County, Michigan",53200
G26001702808001,2013-2017,,,Michigan,26,Bay County,17,,,280800,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2808, Bay County, Michigan",84600
G26001702808002,2013-2017,,,Michigan,26,Bay County,17,,,280800,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2808, Bay County, Michigan",74600
G26001702808003,2013-2017,,,Michigan,26,Bay County,17,,,280800,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2808, Bay County, Michigan",58000
G26001702809001,2013-2017,,,Michigan,26,Bay County,17,,,280900,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2809, Bay County, Michigan",60600
G26001702809002,2013-2017,,,Michigan,26,Bay County,17,,,280900,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2809, Bay County, Michigan",69000
G26001702809003,2013-2017,,,Michigan,26,Bay County,17,,,280900,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2809, Bay County, Michigan",62000
G26001702810001,2013-2017,,,Michigan,26,Bay County,17,,,281000,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2810, Bay County, Michigan",64900
G26001702810002,2013-2017,,,Michigan,26,Bay County,17,,,281000,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2810, Bay County, Michigan",73500
G26001702810003,2013-2017,,,Michigan,26,Bay County,17,,,281000,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2810, Bay County, Michigan",
G26001702810004,2013-2017,,,Michigan,26,Bay County,17,,,281000,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 2810, Bay County, Michigan",73900
G26001702810005,2013-2017,,,Michigan,26,Bay County,17,,,281000,5,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 2810, Bay County, Michigan",68300
G26001702810006,2013-2017,,,Michigan,26,Bay County,17,,,281000,6,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 6, Census Tract 2810, Bay County, Michigan",78300
G26001702813001,2013-2017,,,Michigan,26,Bay County,17,,,281300,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2813, Bay County, Michigan",61500
G26001702813002,2013-2017,,,Michigan,26,Bay County,17,,,281300,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2813, Bay County, Michigan",83000
G26001702813003,2013-2017,,,Michigan,26,Bay County,17,,,281300,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2813, Bay County, Michigan",67800
G26001702851001,2013-2017,,,Michigan,26,Bay County,17,,,285100,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2851, Bay County, Michigan",74600
G26001702851002,2013-2017,,,Michigan,26,Bay County,17,,,285100,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2851, Bay County, Michigan",98000
G26001702851003,2013-2017,,,Michigan,26,Bay County,17,,,285100,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2851, Bay County, Michigan",93400
G26001702852011,2013-2017,,,Michigan,26,Bay County,17,,,285201,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2852.01, Bay County, Michigan",110000
G26001702852012,2013-2017,,,Michigan,26,Bay County,17,,,285201,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2852.01, Bay County, Michigan",79400
G26001702852013,2013-2017,,,Michigan,26,Bay County,17,,,285201,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2852.01, Bay County, Michigan",215100
G26001702852014,2013-2017,,,Michigan,26,Bay County,17,,,285201,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 2852.01, Bay County, Michigan",95000
G26001702852015,2013-2017,,,Michigan,26,Bay County,17,,,285201,5,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 2852.01, Bay County, Michigan",100000
G26001702852021,2013-2017,,,Michigan,26,Bay County,17,,,285202,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2852.02, Bay County, Michigan",148600
G26001702852022,2013-2017,,,Michigan,26,Bay County,17,,,285202,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2852.02, Bay County, Michigan",106100
G26001702853001,2013-2017,,,Michigan,26,Bay County,17,,,285300,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2853, Bay County, Michigan",113100
G26001702853002,2013-2017,,,Michigan,26,Bay County,17,,,285300,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2853, Bay County, Michigan",131400
G26001702853003,2013-2017,,,Michigan,26,Bay County,17,,,285300,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2853, Bay County, Michigan",76100
G26001702853004,2013-2017,,,Michigan,26,Bay County,17,,,285300,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 2853, Bay County, Michigan",114900
G26001702853005,2013-2017,,,Michigan,26,Bay County,17,,,285300,5,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 2853, Bay County, Michigan",123100
G26001702854001,2013-2017,,,Michigan,26,Bay County,17,,,285400,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2854, Bay County, Michigan",150500
G26001702854002,2013-2017,,,Michigan,26,Bay County,17,,,285400,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2854, Bay County, Michigan",160400
G26001702854003,2013-2017,,,Michigan,26,Bay County,17,,,285400,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2854, Bay County, Michigan",161800
G26001702855001,2013-2017,,,Michigan,26,Bay County,17,,,285500,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2855, Bay County, Michigan",151100
G26001702855002,2013-2017,,,Michigan,26,Bay County,17,,,285500,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2855, Bay County, Michigan",156300
G26001702855003,2013-2017,,,Michigan,26,Bay County,17,,,285500,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2855, Bay County, Michigan",111800
G26001702855004,2013-2017,,,Michigan,26,Bay County,17,,,285500,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 2855, Bay County, Michigan",136500
G26001702856001,2013-2017,,,Michigan,26,Bay County,17,,,285600,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2856, Bay County, Michigan",147800
G26001702856002,2013-2017,,,Michigan,26,Bay County,17,,,285600,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2856, Bay County, Michigan",107700
G26001702856003,2013-2017,,,Michigan,26,Bay County,17,,,285600,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2856, Bay County, Michigan",116600
G26001702856004,2013-2017,,,Michigan,26,Bay County,17,,,285600,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 2856, Bay County, Michigan",117800
G26001702856005,2013-2017,,,Michigan,26,Bay County,17,,,285600,5,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 2856, Bay County, Michigan",103800
G26001702857001,2013-2017,,,Michigan,26,Bay County,17,,,285700,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2857, Bay County, Michigan",67000
G26001702857002,2013-2017,,,Michigan,26,Bay County,17,,,285700,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2857, Bay County, Michigan",121800
G26001702857003,2013-2017,,,Michigan,26,Bay County,17,,,285700,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2857, Bay County, Michigan",154100
G26001702858001,2013-2017,,,Michigan,26,Bay County,17,,,285800,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2858, Bay County, Michigan",128000
G26001702858002,2013-2017,,,Michigan,26,Bay County,17,,,285800,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2858, Bay County, Michigan",121900
G26001702858003,2013-2017,,,Michigan,26,Bay County,17,,,285800,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2858, Bay County, Michigan",122000
